page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
490	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
491	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
492	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
493	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
494	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
495	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
496	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
497	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
498	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
499	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
500	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
501	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
502	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
503	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
504	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
505	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
506	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
507	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
508	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
509	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
510	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
511	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
512	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@447
513	true	4	4	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@447
514	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
515	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
516	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
517	true	3	3	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
518	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
519	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
520	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
521	true	3	3	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
522	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@447
