4	30	cross	𝑥	−	0.3122	0	1	1	4: 𝑡𝑠.offset.𝑘 ←offset.𝑘+(𝑛𝑒𝑤𝑚𝑥−𝑡𝑠.𝑚𝑥)
4	30	cross	−	𝑡	0.1872	0	1	1	4: 𝑡𝑠.offset.𝑘 ←offset.𝑘+(𝑛𝑒𝑤𝑚𝑥−𝑡𝑠.𝑚𝑥)
4	32	cross	𝑘	>	0.3743	1	1	1	if 𝑡𝑠.offset.𝑘 > 𝜖 then
4	32	cross	>	𝜖	0.2647	1	1	1	if 𝑡𝑠.offset.𝑘 > 𝜖 then
4	37	cross	𝑥	−	0.3112	0	1	1	2: new_offset ←𝑛𝑒𝑤𝑚𝑥−epoch.𝑗
4	37	cross	−	e	0.2222	0	1	1	2: new_offset ←𝑛𝑒𝑤𝑚𝑥−epoch.𝑗
4	38	cross	𝑗	=	0.3712	0	1	1	3: if (𝑚𝑥.𝑗= 𝑛𝑒𝑤𝑚𝑥∧offset.𝑗.𝑗= new_offset)then
4	38	cross	=	𝑛	0.2378	1	1	1	3: if (𝑚𝑥.𝑗= 𝑛𝑒𝑤𝑚𝑥∧offset.𝑗.𝑗= new_offset)then
4	38	cross	𝑗	=	0.3708	0	1	1	3: if (𝑚𝑥.𝑗= 𝑛𝑒𝑤𝑚𝑥∧offset.𝑗.𝑗= new_offset)then
4	38	cross	=	n	0.2778	1	1	1	3: if (𝑚𝑥.𝑗= 𝑛𝑒𝑤𝑚𝑥∧offset.𝑗.𝑗= new_offset)then
4	39	cross	𝑗	+	0.3152	0	1	1	4: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	39	cross	+	1	0.2223	0	1	1	4: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	42	cross	𝑥	−	0.3122	0	1	1	7: offset.𝑗.𝑗 ←min(𝑛𝑒𝑤𝑚𝑥−epoch.𝑗,𝜖)
4	42	cross	−	e	0.2222	0	1	1	7: offset.𝑗.𝑗 ←min(𝑛𝑒𝑤𝑚𝑥−epoch.𝑗,𝜖)
4	72	cross	𝑗	+	0.3152	0	1	1	10: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
4	72	cross	+	1	0.2223	0	1	1	10: counter.𝑗.𝑗 ←counter.𝑗.𝑗+1
